date,asset_id,close,adj_close
2023-12-14,000905.SH,5489.3267,5489.3267
2023-12-15,000905.SH,5449.7864,5449.7864
2023-12-18,000905.SH,5385.2702,5385.2702
2023-12-19,000905.SH,5379.8735,5379.8735
2023-12-20,000905.SH,5309.2865,5309.2865
2023-12-21,000905.SH,5338.762,5338.762
2023-12-22,000905.SH,5311.6902,5311.6902
2023-12-25,000905.SH,5315.3746,5315.3746
2023-12-26,000905.SH,5258.2841,5258.2841
2023-12-27,000905.SH,5285.5301,5285.5301
2023-12-28,000905.SH,5382.7966,5382.7966
2023-12-29,000905.SH,5429.2288,5429.2288
2024-01-02,000905.SH,5409.4554,5409.4554
2024-01-03,000905.SH,5401.395,5401.395
2024-01-04,000905.SH,5355.3216,5355.3216
2024-01-05,000905.SH,5281.8711,5281.8711
2024-01-08,000905.SH,5167.6997,5167.6997
2024-01-09,000905.SH,5180.653,5180.653
2024-01-10,000905.SH,5158.0784,5158.0784
2024-01-11,000905.SH,5223.8633,5223.8633
2024-01-12,000905.SH,5206.178,5206.178
2024-01-15,000905.SH,5193.2956,5193.2956
2024-01-16,000905.SH,5190.3975,5190.3975
2024-01-17,000905.SH,5061.5395,5061.5395
2024-01-18,000905.SH,5066.9579,5066.9579
2024-01-19,000905.SH,5018.4332,5018.4332
2024-01-22,000905.SH,4780.9748,4780.9748
2024-01-23,000905.SH,4865.743,4865.743
2024-01-24,000905.SH,4933.7009,4933.7009
2024-01-25,000905.SH,5073.1779,5073.1779
2024-01-26,000905.SH,5027.0932,5027.0932
2024-01-29,000905.SH,4927.9137,4927.9137
2024-01-30,000905.SH,4814.9908,4814.9908
2024-01-31,000905.SH,4696.9796,4696.9796
2024-02-01,000905.SH,4678.7308,4678.7308
2024-02-02,000905.SH,4563.2221,4563.2221
2024-02-05,000905.SH,4460.2635,4460.2635
2024-02-06,000905.SH,4805.9013,4805.9013
2024-02-07,000905.SH,5109.5685,5109.5685
2024-02-08,000905.SH,5150.2288,5150.2288
2024-02-19,000905.SH,5141.6037,5141.6037
2024-02-20,000905.SH,5140.9575,5140.9575
2024-02-21,000905.SH,5139.0372,5139.0372
2024-02-22,000905.SH,5176.3431,5176.3431
2024-02-23,000905.SH,5197.7115,5197.7115
2024-02-26,000905.SH,5195.4642,5195.4642
2024-02-27,000905.SH,5307.8043,5307.8043
2024-02-28,000905.SH,5184.0471,5184.0471
2024-02-29,000905.SH,5346.7929,5346.7929
2024-03-01,000905.SH,5379.0482,5379.0482
2024-03-04,000905.SH,5388.82,5388.82
2024-03-05,000905.SH,5351.8268,5351.8268
2024-03-06,000905.SH,5350.1016,5350.1016
2024-03-07,000905.SH,5277.2988,5277.2988
2024-03-08,000905.SH,5349.595,5349.595
2024-03-11,000905.SH,5441.0507,5441.0507
2024-03-12,000905.SH,5423.7183,5423.7183
2024-03-13,000905.SH,5415.1126,5415.1126
2024-03-14,000905.SH,5392.9267,5392.9267
2024-03-15,000905.SH,5454.1463,5454.1463
2024-03-18,000905.SH,5528.447,5528.447
2024-03-19,000905.SH,5478.2248,5478.2248
2024-03-20,000905.SH,5493.414,5493.414
2024-03-21,000905.SH,5465.8286,5465.8286
2024-03-22,000905.SH,5384.5656,5384.5656
2024-03-25,000905.SH,5294.7463,5294.7463
2024-03-26,000905.SH,5284.4188,5284.4188
2024-03-27,000905.SH,5156.684,5156.684
2024-03-28,000905.SH,5223.806,5223.806
2024-03-29,000905.SH,5286.1612,5286.1612
2024-04-01,000905.SH,5401.2249,5401.2249
2024-04-02,000905.SH,5381.2291,5381.2291
2024-04-03,000905.SH,5374.5954,5374.5954
2024-04-08,000905.SH,5298.5912,5298.5912
2024-04-09,000905.SH,5342.8982,5342.8982
2024-04-10,000905.SH,5275.4727,5275.4727
2024-04-11,000905.SH,5301.8094,5301.8094
2024-04-12,000905.SH,5277.219,5277.219
2024-04-15,000905.SH,5339.7223,5339.7223
2024-04-16,000905.SH,5191.554,5191.554
2024-04-17,000905.SH,5339.7467,5339.7467
2024-04-18,000905.SH,5349.8361,5349.8361
2024-04-19,000905.SH,5314.8667,5314.8667
2024-04-22,000905.SH,5267.5811,5267.5811
2024-04-23,000905.SH,5208.2712,5208.2712
2024-04-24,000905.SH,5263.0391,5263.0391
2024-04-25,000905.SH,5259.3354,5259.3354
2024-04-26,000905.SH,5372.1209,5372.1209
2024-04-29,000905.SH,5478.4908,5478.4908
2024-04-30,000905.SH,5441.1411,5441.1411
2024-05-06,000905.SH,5528.6036,5528.6036
2024-05-07,000905.SH,5527.0847,5527.0847
2024-05-08,000905.SH,5458.7559,5458.7559
2024-05-09,000905.SH,5556.7712,5556.7712
2024-05-10,000905.SH,5535.3954,5535.3954
2024-05-13,000905.SH,5505.2595,5505.2595
2024-05-14,000905.SH,5500.7379,5500.7379
2024-05-15,000905.SH,5446.6557,5446.6557
2024-05-16,000905.SH,5424.6652,5424.6652
2024-05-17,000905.SH,5491.8944,5491.8944
2024-05-20,000905.SH,5523.5013,5523.5013
2024-05-21,000905.SH,5478.9131,5478.9131
2024-05-22,000905.SH,5468.6068,5468.6068
2024-05-23,000905.SH,5362.3053,5362.3053
2024-05-24,000905.SH,5313.4546,5313.4546
2024-05-27,000905.SH,5371.3693,5371.3693
2024-05-28,000905.SH,5316.1286,5316.1286
2024-05-29,000905.SH,5328.3064,5328.3064
2024-05-30,000905.SH,5308.66,5308.66
2024-05-31,000905.SH,5308.5403,5308.5403
2024-06-03,000905.SH,5274.0687,5274.0687
2024-06-04,000905.SH,5341.9496,5341.9496
2024-06-05,000905.SH,5277.9405,5277.9405
2024-06-06,000905.SH,5228.8002,5228.8002
2024-06-07,000905.SH,5208.9798,5208.9798
2024-06-11,000905.SH,5217.4702,5217.4702
2024-06-12,000905.SH,5232.9534,5232.9534
2024-06-13,000905.SH,5194.59,5194.59
2024-06-14,000905.SH,5213.0927,5213.0927
2024-06-17,000905.SH,5207.128,5207.128
2024-06-18,000905.SH,5230.8913,5230.8913
2024-06-19,000905.SH,5168.8204,5168.8204
2024-06-20,000905.SH,5094.5653,5094.5653
2024-06-21,000905.SH,5102.3292,5102.3292
2024-06-24,000905.SH,4992.9097,4992.9097
2024-06-25,000905.SH,4948.6343,4948.6343
2024-06-26,000905.SH,5020.4318,5020.4318
2024-06-27,000905.SH,4928.0514,4928.0514
2024-06-28,000905.SH,4942.7817,4942.7817
2024-07-01,000905.SH,5003.1608,5003.1608
2024-07-02,000905.SH,4949.4771,4949.4771
2024-07-03,000905.SH,4910.9245,4910.9245
2024-07-04,000905.SH,4834.4982,4834.4982
2024-07-05,000905.SH,4866.2647,4866.2647
2024-07-08,000905.SH,4783.6165,4783.6165
2024-07-09,000905.SH,4876.899,4876.899
2024-07-10,000905.SH,4844.1624,4844.1624
2024-07-11,000905.SH,4939.7318,4939.7318
2024-07-12,000905.SH,4919.3639,4919.3639
2024-07-15,000905.SH,4883.8971,4883.8971
2024-07-16,000905.SH,4898.3626,4898.3626
2024-07-17,000905.SH,4856.5794,4856.5794
2024-07-18,000905.SH,4877.6916,4877.6916
2024-07-19,000905.SH,4872.0532,4872.0532
2024-07-22,000905.SH,4865.9778,4865.9778
2024-07-23,000905.SH,4722.7994,4722.7994
2024-07-24,000905.SH,4668.0621,4668.0621
2024-07-25,000905.SH,4665.4488,4665.4488
2024-07-26,000905.SH,4736.3771,4736.3771
2024-07-29,000905.SH,4708.8443,4708.8443
2024-07-30,000905.SH,4699.282,4699.282
2024-07-31,000905.SH,4886.4136,4886.4136
2024-08-01,000905.SH,4852.9725,4852.9725
2024-08-02,000905.SH,4788.6159,4788.6159
2024-08-05,000905.SH,4693.8478,4693.8478
2024-08-06,000905.SH,4750.776,4750.776
2024-08-07,000905.SH,4751.9408,4751.9408
2024-08-08,000905.SH,4755.8149,4755.8149
2024-08-09,000905.SH,4720.3104,4720.3104
2024-08-12,000905.SH,4714.1586,4714.1586
2024-08-13,000905.SH,4731.8353,4731.8353
2024-08-14,000905.SH,4667.0731,4667.0731
2024-08-15,000905.SH,4698.375,4698.375
2024-08-16,000905.SH,4670.3789,4670.3789
2024-08-19,000905.SH,4682.9628,4682.9628
2024-08-20,000905.SH,4602.0095,4602.0095
2024-08-21,000905.SH,4587.1218,4587.1218
2024-08-22,000905.SH,4533.3695,4533.3695
2024-08-23,000905.SH,4537.0872,4537.0872
2024-08-26,000905.SH,4544.3594,4544.3594
2024-08-27,000905.SH,4495.2856,4495.2856
2024-08-28,000905.SH,4500.0088,4500.0088
2024-08-29,000905.SH,4557.9006,4557.9006
2024-08-30,000905.SH,4639.1144,4639.1144
2024-09-02,000905.SH,4546.8832,4546.8832
2024-09-03,000905.SH,4596.4819,4596.4819
2024-09-04,000905.SH,4582.084,4582.084
2024-09-05,000905.SH,4601.0911,4601.0911
2024-09-06,000905.SH,4537.4544,4537.4544
2024-09-09,000905.SH,4507.1866,4507.1866
2024-09-10,000905.SH,4507.7074,4507.7074
2024-09-11,000905.SH,4514.9158,4514.9158
2024-09-12,000905.SH,4496.5919,4496.5919
2024-09-13,000905.SH,4450.9587,4450.9587
2024-09-18,000905.SH,4462.8701,4462.8701
2024-09-19,000905.SH,4520.3939,4520.3939
2024-09-20,000905.SH,4498.3901,4498.3901
2024-09-23,000905.SH,4494.6878,4494.6878
2024-09-24,000905.SH,4689.5964,4689.5964
2024-09-25,000905.SH,4731.4755,4731.4755
2024-09-26,000905.SH,4938.1839,4938.1839
2024-09-27,000905.SH,5201.6656,5201.6656
2024-09-30,000905.SH,5743.217,5743.217
2024-10-08,000905.SH,6155.5817,6155.5817
2024-10-09,000905.SH,5735.641,5735.641
2024-10-10,000905.SH,5690.8822,5690.8822
2024-10-11,000905.SH,5470.8133,5470.8133
2024-10-14,000905.SH,5608.153,5608.153
2024-10-15,000905.SH,5472.56,5472.56
2024-10-16,000905.SH,5461.0877,5461.0877
2024-10-17,000905.SH,5418.9883,5418.9883
2024-10-18,000905.SH,5640.0198,5640.0198
2024-10-21,000905.SH,5704.225,5704.225
2024-10-22,000905.SH,5753.8497,5753.8497
2024-10-23,000905.SH,5776.383,5776.383
2024-10-24,000905.SH,5726.7041,5726.7041
2024-10-25,000905.SH,5809.6879,5809.6879
2024-10-28,000905.SH,5883.7203,5883.7203
2024-10-29,000905.SH,5812.5286,5812.5286
2024-10-30,000905.SH,5837.9338,5837.9338
2024-10-31,000905.SH,5901.2904,5901.2904
2024-11-01,000905.SH,5831.8217,5831.8217
2024-11-04,000905.SH,5928.9085,5928.9085
2024-11-05,000905.SH,6111.9707,6111.9707
2024-11-06,000905.SH,6125.7868,6125.7868
2024-11-07,000905.SH,6239.5598,6239.5598
2024-11-08,000905.SH,6222.445,6222.445
2024-11-11,000905.SH,6330.6152,6330.6152
2024-11-12,000905.SH,6263.883,6263.883
2024-11-13,000905.SH,6259.8412,6259.8412
2024-11-14,000905.SH,6078.3051,6078.3051
2024-11-15,000905.SH,5924.4834,5924.4834
2024-11-18,000905.SH,5833.0358,5833.0358
2024-11-19,000905.SH,5936.6015,5936.6015
2024-11-20,000905.SH,5992.3904,5992.3904
2024-11-21,000905.SH,5985.3128,5985.3128
2024-11-22,000905.SH,5750.2457,5750.2457
2024-11-25,000905.SH,5735.6493,5735.6493
2024-11-26,000905.SH,5690.4792,5690.4792
2024-11-27,000905.SH,5804.9368,5804.9368
2024-11-28,000905.SH,5757.5965,5757.5965
2024-11-29,000905.SH,5851.9385,5851.9385
2024-12-02,000905.SH,5943.6245,5943.6245
2024-12-03,000905.SH,5932.1207,5932.1207
2024-12-04,000905.SH,5879.2695,5879.2695
2024-12-05,000905.SH,5901.9859,5901.9859
2024-12-06,000905.SH,5979.197,5979.197
2024-12-09,000905.SH,5947.1089,5947.1089
2024-12-10,000905.SH,5992.0937,5992.0937
2024-12-11,000905.SH,6047.105,6047.105
2024-12-12,000905.SH,6100.3945,6100.3945
2024-12-13,000905.SH,5988.292,5988.292
2024-12-16,000905.SH,5912.6014,5912.6014
2024-12-17,000905.SH,5848.1628,5848.1628
2024-12-18,000905.SH,5888.6162,5888.6162
2024-12-19,000905.SH,5901.9155,5901.9155
2024-12-20,000905.SH,5917.1751,5917.1751
2024-12-23,000905.SH,5818.551,5818.551
2024-12-24,000905.SH,5895.2595,5895.2595
2024-12-25,000905.SH,5840.2889,5840.2889
2024-12-26,000905.SH,5887.0605,5887.0605
2024-12-27,000905.SH,5899.1665,5899.1665
2024-12-30,000905.SH,5898.884,5898.884
2024-12-31,000905.SH,5725.7324,5725.7324
2025-01-02,000905.SH,5545.8174,5545.8174
2025-01-03,000905.SH,5427.8041,5427.8041
2025-01-06,000905.SH,5427.1007,5427.1007
2025-01-07,000905.SH,5484.6847,5484.6847
2025-01-08,000905.SH,5461.5861,5461.5861
2025-01-09,000905.SH,5456.5863,5456.5863
2025-01-10,000905.SH,5369.2811,5369.2811
2025-01-13,000905.SH,5381.6974,5381.6974
2025-01-14,000905.SH,5572.2722,5572.2722
2025-01-15,000905.SH,5522.459,5522.459
2025-01-16,000905.SH,5545.6336,5545.6336
2025-01-17,000905.SH,5587.2939,5587.2939
2025-01-20,000905.SH,5614.3311,5614.3311
2025-01-21,000905.SH,5633.9249,5633.9249
2025-01-22,000905.SH,5607.0594,5607.0594
2025-01-23,000905.SH,5584.2548,5584.2548
2025-01-24,000905.SH,5649.9504,5649.9504
2025-01-27,000905.SH,5589.3432,5589.3432
2025-02-05,000905.SH,5614.3872,5614.3872
2025-02-06,000905.SH,5747.9012,5747.9012
2025-02-07,000905.SH,5833.9883,5833.9883
2025-02-10,000905.SH,5888.5509,5888.5509
2025-02-11,000905.SH,5858.2805,5858.2805
2025-02-12,000905.SH,5940.5299,5940.5299
2025-02-13,000905.SH,5898.2611,5898.2611
2025-02-14,000905.SH,5947.796,5947.796
2025-02-17,000905.SH,5948.7197,5948.7197
2025-02-18,000905.SH,5840.7112,5840.7112
2025-02-19,000905.SH,5943.8823,5943.8823
2025-02-20,000905.SH,5957.5465,5957.5465
2025-02-21,000905.SH,6057.0648,6057.0648
2025-02-24,000905.SH,6044.973,6044.973
2025-02-25,000905.SH,5979.9653,5979.9653
2025-02-26,000905.SH,6051.7401,6051.7401
2025-02-27,000905.SH,6028.9856,6028.9856
2025-02-28,000905.SH,5859.8708,5859.8708
2025-03-03,000905.SH,5885.7696,5885.7696
2025-03-04,000905.SH,5937.6302,5937.6302
2025-03-05,000905.SH,5950.7034,5950.7034
2025-03-06,000905.SH,6047.7734,6047.7734
2025-03-07,000905.SH,6013.7747,6013.7747
2025-03-10,000905.SH,6013.6191,6013.6191
2025-03-11,000905.SH,6044.9742,6044.9742
2025-03-12,000905.SH,6040.4965,6040.4965
2025-03-13,000905.SH,5993.967,5993.967
2025-03-14,000905.SH,6099.9809,6099.9809
2025-03-17,000905.SH,6108.0176,6108.0176
2025-03-18,000905.SH,6133.3018,6133.3018
2025-03-19,000905.SH,6101.4369,6101.4369
2025-03-20,000905.SH,6059.4859,6059.4859
2025-03-21,000905.SH,5971.9302,5971.9302
2025-03-24,000905.SH,5969.0789,5969.0789
2025-03-25,000905.SH,5946.951,5946.951
2025-03-26,000905.SH,5948.4986,5948.4986
2025-03-27,000905.SH,5957.6017,5957.6017
2025-03-28,000905.SH,5916.0314,5916.0314
2025-03-31,000905.SH,5857.7721,5857.7721
2025-04-01,000905.SH,5892.8502,5892.8502
2025-04-02,000905.SH,5899.0865,5899.0865
2025-04-03,000905.SH,5845.5045,5845.5045
2025-04-07,000905.SH,5287.0333,5287.0333
2025-04-08,000905.SH,5326.914,5326.914
2025-04-09,000905.SH,5439.7716,5439.7716
2025-04-10,000905.SH,5544.0646,5544.0646
2025-04-11,000905.SH,5581.3184,5581.3184
2025-04-14,000905.SH,5627.1375,5627.1375
2025-04-15,000905.SH,5602.534,5602.534
2025-04-16,000905.SH,5556.8642,5556.8642
2025-04-17,000905.SH,5557.0105,5557.0105
2025-04-18,000905.SH,5560.7207,5560.7207
2025-04-21,000905.SH,5642.3805,5642.3805
2025-04-22,000905.SH,5624.209,5624.209
2025-04-23,000905.SH,5634.9487,5634.9487
2025-04-24,000905.SH,5605.8796,5605.8796
2025-04-25,000905.SH,5627.1804,5627.1804
2025-04-28,000905.SH,5598.2951,5598.2951
2025-04-29,000905.SH,5604.9057,5604.9057
2025-04-30,000905.SH,5631.8249,5631.8249
2025-05-06,000905.SH,5740.3338,5740.3338
2025-05-07,000905.SH,5750.2911,5750.2911
2025-05-08,000905.SH,5773.8056,5773.8056
2025-05-09,000905.SH,5721.7225,5721.7225
2025-05-12,000905.SH,5793.6743,5793.6743
2025-05-13,000905.SH,5781.6683,5781.6683
2025-05-14,000905.SH,5799.1191,5799.1191
2025-05-15,000905.SH,5715.2966,5715.2966
2025-05-16,000905.SH,5715.8491,5715.8491
2025-05-19,000905.SH,5720.7949,5720.7949
2025-05-20,000905.SH,5747.367,5747.367
2025-05-21,000905.SH,5757.9225,5757.9225
2025-05-22,000905.SH,5703.2797,5703.2797
2025-05-23,000905.SH,5653.0436,5653.0436
2025-05-26,000905.SH,5669.4609,5669.4609
2025-05-27,000905.SH,5652.1454,5652.1454
2025-05-28,000905.SH,5637.2378,5637.2378
2025-05-29,000905.SH,5719.9101,5719.9101
2025-05-30,000905.SH,5671.0723,5671.0723
2025-06-03,000905.SH,5694.8385,5694.8385
2025-06-04,000905.SH,5739.0058,5739.0058
2025-06-05,000905.SH,5769.9675,5769.9675
2025-06-06,000905.SH,5762.0778,5762.0778
2025-06-09,000905.SH,5805.6543,5805.6543
2025-06-10,000905.SH,5757.9921,5757.9921
2025-06-11,000905.SH,5792.9464,5792.9464
2025-06-12,000905.SH,5799.9319,5799.9319
2025-06-13,000905.SH,5740.2397,5740.2397
2025-06-16,000905.SH,5767.8083,5767.8083
2025-06-17,000905.SH,5750.9122,5750.9122
2025-06-18,000905.SH,5745.8714,5745.8714
2025-06-19,000905.SH,5676.8317,5676.8317
2025-06-20,000905.SH,5639.513,5639.513
2025-06-23,000905.SH,5674.1704,5674.1704
2025-06-24,000905.SH,5765.8373,5765.8373
2025-06-25,000905.SH,5862.5529,5862.5529
2025-06-26,000905.SH,5838.2454,5838.2454
2025-06-27,000905.SH,5863.7282,5863.7282
2025-06-30,000905.SH,5915.3876,5915.3876
2025-07-01,000905.SH,5934.67,5934.67
2025-07-02,000905.SH,5892.9505,5892.9505
2025-07-03,000905.SH,5922.66,5922.66
2025-07-04,000905.SH,5911.4352,5911.4352
2025-07-07,000905.SH,5900.4056,5900.4056
2025-07-08,000905.SH,5977.7437,5977.7437
2025-07-09,000905.SH,5953.4871,5953.4871
2025-07-10,000905.SH,5983.0505,5983.0505
2025-07-11,000905.SH,6027.0789,6027.0789
2025-07-14,000905.SH,6020.8585,6020.8585
2025-07-15,000905.SH,6018.7583,6018.7583
2025-07-16,000905.SH,6017.1947,6017.1947
2025-07-17,000905.SH,6082.4644,6082.4644
2025-07-18,000905.SH,6099.6104,6099.6104
2025-07-21,000905.SH,6161.3086,6161.3086
2025-07-22,000905.SH,6213.4072,6213.4072
2025-07-23,000905.SH,6196.7577,6196.7577
2025-07-24,000905.SH,6293.5984,6293.5984
2025-07-25,000905.SH,6299.5908,6299.5908
2025-07-28,000905.SH,6323.4198,6323.4198
2025-07-29,000905.SH,6356.1327,6356.1327
2025-07-30,000905.SH,6314.6873,6314.6873
2025-07-31,000905.SH,6226.3432,6226.3432
2025-08-01,000905.SH,6213.2014,6213.2014
2025-08-04,000905.SH,6261.7313,6261.7313
2025-08-05,000905.SH,6303.2359,6303.2359
2025-08-06,000905.SH,6357.3769,6357.3769
2025-08-07,000905.SH,6337.5425,6337.5425
2025-08-08,000905.SH,6323.4999,6323.4999
2025-08-11,000905.SH,6391.7595,6391.7595
2025-08-12,000905.SH,6418.1595,6418.1595
2025-08-13,000905.SH,6508.0978,6508.0978
2025-08-14,000905.SH,6429.8462,6429.8462
2025-08-15,000905.SH,6568.57,6568.57
2025-08-18,000905.SH,6668.1726,6668.1726
2025-08-19,000905.SH,6655.3105,6655.3105
2025-08-20,000905.SH,6728.0692,6728.0692
2025-08-21,000905.SH,6704.1657,6704.1657
2025-08-22,000905.SH,6822.8469,6822.8469
2025-08-25,000905.SH,6951.8955,6951.8955
2025-08-26,000905.SH,6964.0653,6964.0653
2025-08-27,000905.SH,6862.5624,6862.5624
2025-08-28,000905.SH,7011.1602,7011.1602
2025-08-29,000905.SH,7043.9416,7043.9416
2025-09-01,000905.SH,7110.2882,7110.2882
2025-09-02,000905.SH,6961.6894,6961.6894
2025-09-03,000905.SH,6868.4615,6868.4615
2025-09-04,000905.SH,6698.4474,6698.4474
2025-09-05,000905.SH,6913.9532,6913.9532
2025-09-08,000905.SH,6992.1169,6992.1169
2025-09-09,000905.SH,6928.9651,6928.9651
2025-09-10,000905.SH,6932.1092,6932.1092
2025-09-11,000905.SH,7122.7051,7122.7051
2025-09-12,000905.SH,7147.7489,7147.7489
2025-09-15,000905.SH,7137.3627,7137.3627
2025-09-16,000905.SH,7190.9928,7190.9928
2025-09-17,000905.SH,7260.0353,7260.0353
2025-09-18,000905.SH,7199.8828,7199.8828
2025-09-19,000905.SH,7170.3488,7170.3488
2025-09-22,000905.SH,7225.1281,7225.1281
2025-09-23,000905.SH,7180.7137,7180.7137
2025-09-24,000905.SH,7323.7093,7323.7093
2025-09-25,000905.SH,7341.3238,7341.3238
2025-09-26,000905.SH,7240.9114,7240.9114
2025-09-29,000905.SH,7350.5599,7350.5599
2025-09-30,000905.SH,7412.3684,7412.3684
2025-10-09,000905.SH,7548.9226,7548.9226
2025-10-10,000905.SH,7398.2241,7398.2241
2025-10-13,000905.SH,7376.5636,7376.5636
2025-10-14,000905.SH,7194.8509,7194.8509
2025-10-15,000905.SH,7294.0014,7294.0014
2025-10-16,000905.SH,7231.5336,7231.5336
2025-10-17,000905.SH,7016.0661,7016.0661
2025-10-20,000905.SH,7069.6412,7069.6412
2025-10-21,000905.SH,7185.624,7185.624
2025-10-22,000905.SH,7128.4776,7128.4776
2025-10-23,000905.SH,7142.9536,7142.9536
2025-10-24,000905.SH,7258.5343,7258.5343
2025-10-27,000905.SH,7379.3941,7379.3941
2025-10-28,000905.SH,7341.0304,7341.0304
2025-10-29,000905.SH,7480.9666,7480.9666
2025-10-30,000905.SH,7385.7109,7385.7109
2025-10-31,000905.SH,7331.0031,7331.0031
2025-11-03,000905.SH,7333.6013,7333.6013
2025-11-04,000905.SH,7210.8253,7210.8253
2025-11-05,000905.SH,7229.341,7229.341
2025-11-06,000905.SH,7345.723,7345.723
2025-11-07,000905.SH,7327.9108,7327.9108
2025-11-10,000905.SH,7343.8017,7343.8017
2025-11-11,000905.SH,7291.6084,7291.6084
2025-11-12,000905.SH,7243.2483,7243.2483
2025-11-13,000905.SH,7355.2911,7355.2911
2025-11-14,000905.SH,7235.4617,7235.4617
2025-11-17,000905.SH,7235.3512,7235.3512
2025-11-18,000905.SH,7151.0176,7151.0176
2025-11-19,000905.SH,7122.7465,7122.7465
2025-11-20,000905.SH,7061.9497,7061.9497
2025-11-21,000905.SH,6817.4103,6817.4103
2025-11-24,000905.SH,6868.9664,6868.9664
2025-11-25,000905.SH,6954.6034,6954.6034
2025-11-26,000905.SH,6965.0453,6965.0453
2025-11-27,000905.SH,6951.2844,6951.2844
2025-11-28,000905.SH,7031.5505,7031.5505
2025-12-01,000905.SH,7101.8323,7101.8323
2025-12-02,000905.SH,7040.3008,7040.3008
2025-12-03,000905.SH,6996.3552,6996.3552
2025-12-04,000905.SH,7012.8061,7012.8061
2025-12-05,000905.SH,7097.8389,7097.8389
2025-12-08,000905.SH,7172.3671,7172.3671
2025-12-09,000905.SH,7121.3256,7121.3256
2025-12-10,000905.SH,7155.9944,7155.9944
2025-12-11,000905.SH,7082.8932,7082.8932
2025-12-12,000905.SH,7169.791,7169.791
2025-12-15,000905.SH,7113.962,7113.962
2025-12-16,000905.SH,7001.3188,7001.3188
2025-12-17,000905.SH,7137.8339,7137.8339
2025-12-18,000905.SH,7100.8359,7100.8359
2025-12-19,000905.SH,7169.5511,7169.5511
2025-12-22,000905.SH,7255.6607,7255.6607
2025-12-23,000905.SH,7256.7864,7256.7864
2025-12-24,000905.SH,7352.0396,7352.0396
2025-12-25,000905.SH,7410.7119,7410.7119
2025-12-26,000905.SH,7458.8386,7458.8386
2025-12-29,000905.SH,7430.6147,7430.6147
2025-12-30,000905.SH,7458.936,7458.936
2025-12-31,000905.SH,7465.5742,7465.5742
2026-01-05,000905.SH,7651.1981,7651.1981
2026-01-06,000905.SH,7814.1356,7814.1356
2026-01-07,000905.SH,7875.0822,7875.0822
2026-01-08,000905.SH,7894.5447,7894.5447
2026-01-09,000905.SH,8056.6858,8056.6858
2026-01-12,000905.SH,8249.1275,8249.1275
2026-01-13,000905.SH,8143.28,8143.28
2026-01-14,000905.SH,8227.697,8227.697
2026-01-15,000905.SH,8223.2683,8223.2683
2026-01-16,000905.SH,8232.674,8232.674
2026-01-19,000905.SH,8287.947,8287.947
2026-01-20,000905.SH,8247.8049,8247.8049
2026-01-21,000905.SH,8340.1133,8340.1133
2026-01-22,000905.SH,8387.595,8387.595
2026-01-23,000905.SH,8590.1659,8590.1659
2026-01-26,000905.SH,8506.6932,8506.6932
2026-01-27,000905.SH,8548.9321,8548.9321
2026-01-28,000905.SH,8601.1644,8601.1644
2026-01-29,000905.SH,8517.8429,8517.8429
2026-01-30,000905.SH,8370.5203,8370.5203
2026-02-02,000905.SH,8037.0456,8037.0456
2026-02-03,000905.SH,8286.7005,8286.7005
2026-02-04,000905.SH,8299.0574,8299.0574
2026-02-05,000905.SH,8146.1073,8146.1073
2026-02-06,000905.SH,8146.4128,8146.4128
2026-02-09,000905.SH,8311.2829,8311.2829
2026-02-10,000905.SH,8306.4448,8306.4448
2026-02-11,000905.SH,8325.8107,8325.8107
2026-02-12,000905.SH,8423.5695,8423.5695
2026-02-13,000905.SH,8299.585,8299.585
2026-02-24,000905.SH,8392.9098,8392.9098
2026-02-25,000905.SH,8527.5593,8527.5593
2026-02-26,000905.SH,8557.216,8557.216
2026-02-27,000905.SH,8658.4503,8658.4503
2026-03-02,000905.SH,8658.3336,8658.3336
2026-03-03,000905.SH,8281.6139,8281.6139
2026-03-04,000905.SH,8248.945,8248.945
2026-03-05,000905.SH,8309.1713,8309.1713
2026-03-06,000905.SH,8360.3347,8360.3347
2026-03-09,000905.SH,8279.4811,8279.4811
2026-03-10,000905.SH,8410.303,8410.303
2026-03-11,000905.SH,8403.3296,8403.3296
2026-03-12,000905.SH,8359.4721,8359.4721
2026-03-13,000905.SH,8239.798,8239.798
2026-03-16,000905.SH,8185.152,8185.152
2026-03-17,000905.SH,8016.0262,8016.0262
2026-03-18,000905.SH,8096.4276,8096.4276
2026-03-19,000905.SH,7877.09,7877.09
2026-03-20,000905.SH,7760.0365,7760.0365
2026-03-23,000905.SH,7440.7451,7440.7451
2026-03-24,000905.SH,7597.3732,7597.3732
2026-03-25,000905.SH,7767.6654,7767.6654
2026-03-26,000905.SH,7642.1302,7642.1302
2026-03-27,000905.SH,7737.6144,7737.6144
2026-03-30,000905.SH,7753.7234,7753.7234
2026-03-31,000905.SH,7617.3262,7617.3262
2026-04-01,000905.SH,7750.0924,7750.0924
2026-04-02,000905.SH,7605.2932,7605.2932
2026-04-03,000905.SH,7534.938,7534.938
2026-04-07,000905.SH,7571.1106,7571.1106
2026-04-08,000905.SH,7945.1527,7945.1527
2026-04-09,000905.SH,7898.6329,7898.6329
2026-04-10,000905.SH,7969.3646,7969.3646
2026-04-13,000905.SH,7967.697,7967.697
2026-04-14,000905.SH,8088.5687,8088.5687
2026-04-15,000905.SH,8044.0773,8044.0773
2026-04-16,000905.SH,8180.0815,8180.0815
